Star: HE1523;    Mass table: frdm2012
Tables of ages from Th/U, Th/X and U/X chronometers
=============================================================
      Ye         S_final      Th/U      Th/X       U/X
      0.465      245.0      6.5817    -93.3772    -25.1245
      0.465      250.0      7.1359    -74.3223    -18.7094
      0.465      255.0      8.1617    -48.5979     -9.8605
      0.465      260.0      9.2521    -33.4905     -4.3325
      0.465      265.0      9.9950    -23.1009     -0.5355
      0.465      270.0     10.5521    -15.0491      2.3945
      0.465      275.0     11.0102     -8.3163      4.8392
      0.465      280.0     11.4092     -2.3859      6.9896
      0.465      285.0     11.7754      3.1103      8.9800
      0.465      290.0     12.1102      8.3617     10.8716
      0.465      295.0     12.3954     13.4041     12.6632
      0.465      300.0     12.6163     18.1813     14.3271
