Star: CS29497;    Mass table: hfb24
Tables of ages from Th/U, Th/X and U/X chronometers
=============================================================
      Ye         S_final      Th/U      Th/X       U/X
      0.445      270.0     14.9988    -41.2988     -2.9056
      0.445      275.0     15.3547    -22.3249      3.3491
      0.445      280.0     15.6602     -8.1885      8.0366
      0.445      285.0     15.9046      1.8797     11.3933
      0.445      290.0     16.0894      9.2365     13.8503
      0.445      295.0     16.2270     14.7312     15.6851
      0.445      300.0     16.3281     18.8387     17.0554
      0.445      305.0     16.4059     21.8636     18.0669
      0.445      310.0     16.4733     24.0196     18.7959
      0.445      315.0     16.5415     25.4895     19.3081
      0.445      320.0     16.6171     26.4420     19.6612
      0.445      325.0     16.6943     27.0174     19.8960
      0.445      330.0     16.7588     27.3375     20.0412
      0.445      335.0     16.8026     27.5036     20.1236
      0.445      340.0     16.8313     27.5883     20.1700
      0.445      345.0     16.8460     27.6344     20.1945
      0.445      350.0     16.8514     27.6581     20.2057
      0.445      355.0     16.8524     27.6676     20.2094
      0.445      360.0     16.8524     27.6698     20.2101
      0.445      365.0     16.8525     27.6711     20.2106
      0.445      370.0     16.8528     27.6724     20.2112
      0.445      375.0     16.8528     27.6724     20.2112
      0.445      380.0     16.8528     27.6724     20.2112
      0.445      385.0     16.8528     27.6724     20.2112
      0.445      390.0     16.8528     27.6724     20.2112
      0.445      395.0     16.8528     27.6724     20.2112
      0.445      400.0     16.8528     27.6724     20.2112
      0.450      200.0        -Inf   -464.0988        -Inf
      0.450      205.0     -0.8469   -332.4608   -105.9372
      0.450      210.0      1.6377   -272.2109    -85.1563
      0.450      215.0      4.1104   -233.7785    -71.2977
      0.450      220.0      7.4687   -218.5901    -64.2043
      0.450      225.0      9.3575   -207.7418    -59.4840
      0.450      230.0     10.4736   -198.5129    -55.8015
      0.450      235.0     11.2066   -189.9811    -52.6000
      0.450      240.0     11.7758   -180.4760    -49.2013
      0.450      245.0     12.1668   -168.1337    -45.0243
      0.450      250.0     12.4380   -149.6996    -38.9981
      0.450      255.0     13.0219   -129.2064    -32.1071
      0.450      260.0     13.5725   -109.0953    -25.3597
      0.450      265.0     14.0223    -87.1763    -18.1079
      0.450      270.0     14.5720    -62.6132     -9.9502
      0.450      275.0     15.1570    -36.6264     -1.3174
      0.450      280.0     15.5296    -17.8127      4.8979
      0.450      285.0     15.7997     -4.9707      9.1511
      0.450      290.0     16.0053      4.1887     12.1935
      0.450      295.0     16.1601     10.9688     14.4473
      0.450      300.0     16.2742     16.0566     16.1371
      0.450      305.0     16.3587     19.8561     17.3986
      0.450      310.0     16.4265     22.6333     18.3248
      0.450      315.0     16.4895     24.5852     18.9862
      0.450      320.0     16.5581     25.8934     19.4473
      0.450      325.0     16.6346     26.7226     19.7621
      0.450      330.0     16.7094     27.2075     19.9665
      0.450      335.0     16.7672     27.4686     20.0885
      0.450      340.0     16.8055     27.6001     20.1561
      0.450      345.0     16.8288     27.6672     20.1932
      0.450      350.0     16.8389     27.7029     20.2114
      0.450      355.0     16.8419     27.7196     20.2188
      0.450      360.0     16.8422     27.7250     20.2206
      0.450      365.0     16.8422     27.7263     20.2211
      0.450      370.0     16.8424     27.7279     20.2217
      0.450      375.0     16.8424     27.7279     20.2217
      0.450      380.0     16.8424     27.7279     20.2217
      0.450      385.0     16.8424     27.7279     20.2217
      0.450      390.0     16.8424     27.7279     20.2217
      0.450      395.0     16.8424     27.7279     20.2217
      0.450      400.0     16.8424     27.7279     20.2217
      0.455      200.0         NaN        -Inf        -Inf
      0.455      205.0        -Inf   -462.3834        -Inf
      0.455      210.0     -0.5829   -329.7007   -104.8833
      0.455      215.0      1.8752   -271.0395    -84.6238
      0.455      220.0      4.5483   -233.7077    -70.9780
      0.455      225.0      7.7768   -218.8564    -64.0796
      0.455      230.0      9.5896   -207.6935    -59.3111
      0.455      235.0     10.6449   -198.2470    -55.6009
      0.455      240.0     11.3448   -189.4432    -52.3357
      0.455      245.0     11.8899   -179.6327    -48.8565
      0.455      250.0     12.2485   -167.0006    -44.6098
      0.455      255.0     12.5068   -148.4359    -38.5509
      0.455      260.0     13.0683   -127.9551    -31.6790
      0.455      265.0     13.6160   -107.0588    -24.6848
      0.455      270.0     14.1889    -80.6639    -15.9309
      0.455      275.0     14.8268    -53.8858     -7.0114
      0.455      280.0     15.3297    -30.8367      0.6347
      0.455      285.0     15.6674    -14.1534      6.1511
      0.455      290.0     15.9098     -2.4353     10.0294
      0.455      295.0     16.0877      6.0604     12.8426
      0.455      300.0     16.2181     12.3861     14.9358
      0.455      305.0     16.3124     17.1258     16.5019
      0.455      310.0     16.3833     20.6383     17.6632
      0.455      315.0     16.4438     23.1684     18.5061
      0.455      320.0     16.5057     24.9080     19.0994
      0.455      325.0     16.5771     26.0467     19.5088
      0.455      330.0     16.6550     26.7429     19.7823
      0.455      335.0     16.7256     27.1323     19.9537
      0.455      340.0     16.7752     27.3331     20.0510
      0.455      345.0     16.8076     27.4313     20.1041
      0.455      350.0     16.8241     27.4818     20.1313
      0.455      355.0     16.8299     27.5068     20.1431
      0.455      360.0     16.8309     27.5165     20.1469
      0.455      365.0     16.8309     27.5187     20.1476
      0.455      370.0     16.8311     27.5202     20.1482
      0.455      375.0     16.8311     27.5202     20.1482
      0.455      380.0     16.8311     27.5202     20.1482
      0.455      385.0     16.8311     27.5202     20.1482
      0.455      390.0     16.8311     27.5202     20.1482
      0.455      395.0     16.8311     27.5202     20.1482
      0.455      400.0     16.8311     27.5202     20.1482
      0.460      200.0         NaN        -Inf        -Inf
      0.460      205.0         NaN        -Inf        -Inf
      0.460      210.0        -Inf   -463.6714        -Inf
      0.460      215.0     -0.3390   -329.9118   -104.7847
      0.460      220.0      2.0822   -271.1210    -84.5091
      0.460      225.0      4.8674   -234.7242    -71.0835
      0.460      230.0      8.0228   -219.7517    -64.1963
      0.460      235.0      9.7866   -208.1839    -59.3328
      0.460      240.0     10.7992   -198.4169    -55.5500
      0.460      245.0     11.4697   -189.3275    -52.2143
      0.460      250.0     11.9905   -179.2306    -48.6608
      0.460      255.0     12.3228   -166.3605    -44.3565
      0.460      260.0     12.6318   -144.8570    -37.3318
      0.460      265.0     13.2714   -121.6734    -29.5504
      0.460      270.0     13.7896    -99.1237    -22.0522
      0.460      275.0     14.3432    -74.3441    -13.8233
      0.460      280.0     15.0063    -48.5391     -5.1951
      0.460      285.0     15.5017    -26.7937      2.0328
      0.460      290.0     15.8150    -11.2358      7.1760
      0.460      295.0     16.0255     -0.2672     10.7950
      0.460      300.0     16.1726      7.7125     13.4238
      0.460      305.0     16.2764     13.6355     15.3714
      0.460      310.0     16.3506     18.0330     16.8154
      0.460      315.0     16.4093     21.2405     17.8717
      0.460      320.0     16.4656     23.4910     18.6232
      0.460      325.0     16.5303     24.9927     19.1430
      0.460      330.0     16.6066     25.9386     19.4946
      0.460      335.0     16.6847     26.4859     19.7210
      0.460      340.0     16.7470     26.7756     19.8552
      0.460      345.0     16.7878     26.9164     19.9274
      0.460      350.0     16.8113     26.9844     19.9650
      0.460      355.0     16.8202     27.0178     19.9816
      0.460      360.0     16.8220     27.0310     19.9870
      0.460      365.0     16.8220     27.0310     19.9870
      0.460      370.0     16.8220     27.0310     19.9870
      0.460      375.0     16.8220     27.0310     19.9870
      0.460      380.0     16.8220     27.0310     19.9870
      0.460      385.0     16.8220     27.0310     19.9870
      0.460      390.0     16.8220     27.0310     19.9870
      0.460      395.0     16.8220     27.0310     19.9870
      0.460      400.0     16.8220     27.0310     19.9870
      0.465      200.0         NaN        -Inf        -Inf
      0.465      205.0         NaN        -Inf        -Inf
      0.465      210.0         NaN        -Inf        -Inf
      0.465      215.0        -Inf   -469.1783        -Inf
      0.465      220.0     -0.1263   -333.8950   -105.9026
      0.465      225.0      2.2507   -272.9273    -84.9672
      0.465      230.0      5.0135   -237.0778    -71.7302
      0.465      235.0      8.1863   -221.4911    -64.6365
      0.465      240.0      9.9430   -209.3922    -59.6096
      0.465      245.0     10.9324   -199.1794    -55.7012
      0.465      250.0     11.5829   -189.6678    -52.2452
      0.465      255.0     12.1743   -176.6651    -47.7229
      0.465      260.0     12.4491   -160.4846    -42.4085
      0.465      265.0     12.7803   -139.0695    -35.3969
      0.465      270.0     13.3688   -117.2062    -28.0685
      0.465      275.0     13.8992    -94.4252    -20.4888
      0.465      280.0     14.5394    -68.9091    -11.9677
      0.465      285.0     15.2369    -43.1259     -3.3230
      0.465      290.0     15.7039    -22.5385      3.5185
