Star: BD17;    Mass table: dz28
Tables of ages from Th/U, Th/X and U/X chronometers
=============================================================
      Ye         S_final      Th/U      Th/X       U/X
      0.455      305.0     13.1958      9.9905     12.1248
      0.455      310.0     13.3533     15.5583     13.9962
      0.455      315.0     13.4867     20.0015     15.4950
      0.455      320.0     13.6050     23.3672     16.6419
      0.455      325.0     13.7053     25.6737     17.4410
      0.455      330.0     13.7850     27.1029     17.9480
      0.455      335.0     13.8463     27.9598     18.2612
      0.455      340.0     13.8921     28.4919     18.4609
      0.455      345.0     13.9247     28.8355     18.5919
      0.455      350.0     13.9519     29.0707     18.6849
      0.455      355.0     13.9721     29.2231     18.7469
      0.455      360.0     13.9785     29.2861     18.7712
      0.455      365.0     13.9784     29.2947     18.7739
      0.455      370.0     13.9784     29.2946     18.7739
      0.455      375.0     13.9784     29.2946     18.7739
      0.455      380.0     13.9784     29.2946     18.7739
      0.455      385.0     13.9784     29.2946     18.7739
      0.455      390.0     13.9784     29.2946     18.7738
      0.455      395.0     13.9784     29.2946     18.7738
      0.455      400.0     13.9784     29.2945     18.7738
      0.460      200.0         NaN        -Inf        -Inf
      0.460      205.0         NaN        -Inf        -Inf
      0.460      210.0    -15.3955   -485.5093   -164.3179
      0.460      215.0    -11.0578   -411.1409   -137.8044
      0.460      220.0     -7.7637   -356.9420   -118.3916
      0.460      225.0     -4.1449   -310.5215   -101.2234
      0.460      230.0     -0.9866   -283.8347    -90.6217
      0.460      235.0      1.2493   -264.1106    -82.8529
      0.460      240.0      3.1108   -246.5789    -76.0330
      0.460      245.0      4.6760   -229.8596    -69.6717
      0.460      250.0      5.8182   -210.5811    -62.7867
      0.460      255.0      6.7004   -186.4114    -54.5280
      0.460      260.0      8.0939   -158.6663    -44.7890
      0.460      265.0      9.1764   -132.1794    -35.6600
      0.460      270.0      9.8541   -107.6818    -27.4362
      0.460      275.0     10.2616    -84.2538    -19.7348
      0.460      280.0     10.6384    -62.5420    -12.5982
      0.460      285.0     11.1885    -43.3944     -6.1565
      0.460      290.0     11.7855    -27.1415     -0.6004
      0.460      295.0     12.3446    -13.6234      4.0633
      0.460      300.0     12.7829     -2.7863      7.7953
      0.460      305.0     13.0728      5.6452     10.6642
      0.460      310.0     13.2684     12.2192     12.8803
      0.460      315.0     13.4170     17.4472     14.6381
      0.460      320.0     13.5436     21.5501     16.0243
      0.460      325.0     13.6559     24.5446     17.0496
      0.460      330.0     13.7504     26.4931     17.7312
      0.460      335.0     13.8243     27.6524     18.1488
      0.460      340.0     13.8797     28.3459     18.4062
      0.460      345.0     13.9191     28.7776     18.5698
      0.460      350.0     13.9487     29.0599     18.6793
      0.460      355.0     13.9730     29.2464     18.7549
      0.460      360.0     13.9826     29.3307     18.7881
      0.460      365.0     13.9826     29.3307     18.7881
      0.460      370.0     13.9826     29.3307     18.7881
      0.460      375.0     13.9826     29.3307     18.7881
      0.460      380.0     13.9826     29.3307     18.7881
      0.460      385.0     13.9826     29.3307     18.7881
      0.460      390.0     13.9826     29.3307     18.7881
      0.460      395.0     13.9826     29.3306     18.7881
      0.460      400.0     13.9826     29.3306     18.7881
      0.465      200.0         NaN        -Inf        -Inf
      0.465      205.0         NaN        -Inf        -Inf
      0.465      210.0         NaN        -Inf        -Inf
      0.465      215.0    -15.6289   -488.7111   -165.4911
      0.465      220.0    -11.2726   -411.9579   -138.2092
      0.465      225.0     -7.7496   -358.4511   -118.8602
      0.465      230.0     -4.1582   -311.5724   -101.5654
      0.465      235.0     -0.8896   -283.7534    -90.5301
      0.465      240.0      1.4076   -263.5954    -82.5821
      0.465      245.0      3.2940   -245.7969    -75.6608
      0.465      250.0      4.8521   -228.7519    -69.2012
      0.465      255.0      6.1429   -204.2735    -60.5672
      0.465      260.0      7.1462   -176.8189    -51.1853
      0.465      265.0      8.3576   -150.3427    -41.9721
