Star: BD17;    Mass table: frdm2012
Tables of ages from Th/U, Th/X and U/X chronometers
=============================================================
      Ye         S_final      Th/U      Th/X       U/X
      0.440      350.0     12.6491     42.4818     22.0507
      0.440      355.0     12.6610     42.5298     22.0740
      0.440      360.0     12.6671     42.5541     22.0858
      0.440      365.0     12.6678     42.5564     22.0870
      0.440      370.0     12.6678     42.5564     22.0870
      0.440      375.0     12.6678     42.5564     22.0870
      0.440      380.0     12.6678     42.5564     22.0870
      0.440      385.0     12.6678     42.5564     22.0870
      0.440      390.0     12.6678     42.5564     22.0870
      0.440      395.0     12.6678     42.5564     22.0870
      0.440      400.0     12.6678     42.5563     22.0870
      0.445      200.0     -3.4923   -236.2316    -77.2366
      0.445      205.0     -2.2252   -215.8395    -69.9138
      0.445      210.0     -0.1148   -178.8389    -56.7549
      0.445      215.0      2.5602   -152.7814    -46.6808
      0.445      220.0      4.0496   -129.9755    -38.4421
      0.445      225.0      5.0201   -108.9781    -31.1288
      0.445      230.0      5.7030    -89.6196    -24.5302
      0.445      235.0      6.0428    -66.8271    -17.0761
      0.445      240.0      7.0918    -49.2503    -10.7936
      0.445      245.0      7.9545    -36.9583     -6.3124
      0.445      250.0      8.6054    -27.3958     -2.8400
      0.445      255.0      9.1311    -19.2932      0.0848
      0.445      260.0      9.5802    -12.0355      2.6898
      0.445      265.0      9.9800     -5.2983      5.0963
      0.445      270.0     10.3571      1.1448      7.3942
      0.445      275.0     10.7287      7.3853      9.6242
      0.445      280.0     11.0970     13.5012     11.8125
      0.445      285.0     11.4080     19.2254     13.8378
      0.445      290.0     11.6467     24.3861     15.6353
      0.445      295.0     11.8293     28.8726     17.1811
      0.445      300.0     11.9693     32.6105     18.4607
      0.445      305.0     12.0800     35.6079     19.4858
      0.445      310.0     12.1732     37.9243     20.2832
      0.445      315.0     12.2573     39.6383     20.8835
      0.445      320.0     12.3370     40.8400     21.3184
      0.445      325.0     12.4140     41.6405     21.6244
      0.445      330.0     12.4856     42.1567     21.8366
      0.445      335.0     12.5469     42.4867     21.9828
      0.445      340.0     12.5951     42.6995     22.0830
      0.445      345.0     12.6309     42.8403     22.1519
      0.445      350.0     12.6561     42.9357     22.1993
      0.445      355.0     12.6726     43.0002     22.2309
      0.445      360.0     12.6819     43.0392     22.2496
      0.445      365.0     12.6860     43.0540     22.2570
      0.445      370.0     12.6860     43.0540     22.2570
      0.445      375.0     12.6860     43.0540     22.2570
      0.445      380.0     12.6860     43.0540     22.2570
      0.445      385.0     12.6860     43.0540     22.2570
      0.445      390.0     12.6860     43.0540     22.2570
      0.445      395.0     12.6860     43.0539     22.2570
      0.445      400.0     12.6860     43.0539     22.2570
      0.450      200.0     -4.6414   -366.5512   -119.3172
      0.450      205.0     -3.3802   -232.9544    -76.1219
      0.450      210.0     -2.2127   -211.5943    -68.5599
      0.450      215.0      0.2718   -175.7587    -55.5163
      0.450      220.0      2.8142   -150.0358    -45.6383
      0.450      225.0      4.2360   -127.2187    -37.4419
      0.450      230.0      5.1884   -106.2341    -30.1450
      0.450      235.0      5.8334    -86.5381    -23.4651
      0.450      240.0      6.2360    -63.4066    -15.8610
      0.450      245.0      7.3063    -46.3747     -9.7366
      0.450      250.0      8.1501    -34.3739     -5.3606
      0.450      255.0      8.7852    -24.9766     -1.9512
      0.450      260.0      9.2984    -16.9983      0.9256
      0.450      265.0      9.7370     -9.8565      3.4867
      0.450      270.0     10.1302     -3.2258      5.8551
      0.450      275.0     10.5341      3.3963      8.2280
      0.450      280.0     10.9261      9.8089     10.5263
      0.450      285.0     11.2708     15.8255     12.6671
      0.450      290.0     11.5435     21.3352     14.5984
      0.450      295.0     11.7502     26.2623     16.3001
      0.450      300.0     11.9087     30.5150     17.7556
      0.450      305.0     12.0328     34.0432     18.9579
      0.450      310.0     12.1343     36.8617     19.9200
      0.450      315.0     12.2228     39.0242     20.6655
      0.450      320.0     12.3046     40.6029     21.2213
      0.450      325.0     12.3836     41.6907     21.6196
      0.450      330.0     12.4598     42.4021     21.8969
      0.450      335.0     12.5291     42.8545     22.0873
      0.450      340.0     12.5864     43.1407     22.2169
      0.450      345.0     12.6300     43.3246     22.3048
      0.450      350.0     12.6614     43.4462     22.3647
      0.450      355.0     12.6827     43.5280     22.4050
      0.450      360.0     12.6955     43.5806     22.4303
      0.450      365.0     12.7020     43.6074     22.4433
      0.450      370.0     12.7028     43.6100     22.4446
      0.450      375.0     12.7028     43.6100     22.4446
      0.450      380.0     12.7028     43.6100     22.4446
      0.450      385.0     12.7028     43.6100     22.4446
      0.450      390.0     12.7028     43.6100     22.4446
      0.450      395.0     12.7028     43.6100     22.4446
      0.450      400.0     12.7028     43.6099     22.4446
      0.455      200.0         NaN        -Inf        -Inf
      0.455      205.0     -4.7408   -357.1648   -116.4099
      0.455      210.0     -3.2613   -229.9576    -75.0915
      0.455      215.0     -2.1592   -207.5893    -67.2544
      0.455      220.0      0.5770   -173.1868    -54.4940
      0.455      225.0      3.0304   -147.6842    -44.7462
      0.455      230.0      4.4118   -124.8510    -36.5722
      0.455      235.0      5.3619   -103.8242    -29.2634
      0.455      240.0      5.9654    -83.7112    -22.4795
      0.455      245.0      6.4466    -60.3614    -14.7529
      0.455      250.0      7.5286    -43.6971     -8.7372
      0.455      255.0      8.3565    -31.8643     -4.4251
      0.455      260.0      8.9771    -22.5641     -1.0564
      0.455      265.0      9.4875    -14.5842      1.8191
      0.455      270.0      9.9612     -7.0841      4.5176
      0.455      275.0     10.3784     -0.1696      6.9921
      0.455      280.0     10.7685      6.3782      9.3321
