Star: HE1523;    Mass table: ws4
Tables of ages from Th/U, Th/X and U/X chronometers
=============================================================
      Ye         S_final      Th/U      Th/X       U/X
      0.435      385.0     14.1069     36.6633     21.1964
      0.435      390.0     14.1069     36.6633     21.1964
      0.435      395.0     14.1069     36.6633     21.1964
      0.435      400.0     14.1069     36.6633     21.1964
      0.440      200.0     -3.2076   -270.6165    -87.9405
      0.440      205.0     -1.4368   -252.0564    -80.8563
      0.440      210.0     -0.1263   -229.0674    -72.6810
      0.440      215.0      0.6236   -203.1425    -63.9558
      0.440      220.0      1.0278   -171.6559    -53.7029
      0.440      225.0      2.4597   -143.5716    -43.8303
      0.440      230.0      4.0084   -121.7838    -35.8740
      0.440      235.0      5.4564   -103.6085    -29.1309
      0.440      240.0      6.7169    -87.7809    -23.2591
      0.440      245.0      7.7389    -73.3541    -17.9932
      0.440      250.0      8.5484    -59.6743    -13.1083
      0.440      255.0      9.2774    -46.3397     -8.3874
      0.440      260.0      9.9855    -33.2116     -3.7462
      0.440      265.0     10.6032    -20.0194      0.8540
      0.440      270.0     11.3195     -8.3132      5.0502
      0.440      275.0     11.8979      0.9883      8.3906
      0.440      280.0     12.3098      8.4535     11.0362
      0.440      285.0     12.6380     14.5904     13.2038
      0.440      290.0     12.9244     19.6665     15.0070
      0.440      295.0     13.1631     23.7694     16.4693
      0.440      300.0     13.3613     27.0486     17.6431
      0.440      305.0     13.5262     29.6373     18.5755
      0.440      310.0     13.6629     31.6522     19.3068
      0.440      315.0     13.7771     33.2055     19.8766
      0.440      320.0     13.8749     34.3680     20.3114
      0.440      325.0     13.9464     35.1601     20.6110
      0.440      330.0     13.9960     35.6923     20.8134
      0.440      335.0     14.0353     36.0743     20.9611
      0.440      340.0     14.0679     36.3524     21.0713
      0.440      345.0     14.0931     36.5419     21.1486
      0.440      350.0     14.1099     36.6542     21.1955
      0.440      355.0     14.1184     36.7081     21.2184
      0.440      360.0     14.1217     36.7286     21.2271
      0.440      365.0     14.1228     36.7352     21.2300
      0.440      370.0     14.1228     36.7352     21.2300
      0.440      375.0     14.1228     36.7352     21.2300
      0.440      380.0     14.1228     36.7352     21.2300
      0.440      385.0     14.1228     36.7352     21.2300
      0.440      390.0     14.1228     36.7352     21.2300
      0.440      395.0     14.1228     36.7352     21.2300
      0.440      400.0     14.1228     36.7352     21.2300
      0.445      200.0     -4.7367   -288.0148    -94.4923
      0.445      205.0     -3.1530   -269.8040    -87.6459
      0.445      210.0     -1.3854   -250.8138    -80.4276
      0.445      215.0     -0.1196   -227.2301    -72.0942
      0.445      220.0      0.5958   -200.7563    -63.2185
      0.445      225.0      1.0448   -168.6576    -52.7411
