Star: HE1523;    Mass table: hfb24
Tables of ages from Th/U, Th/X and U/X chronometers
=============================================================
      Ye         S_final      Th/U      Th/X       U/X
      0.450      315.0     12.5655     23.6512     16.0262
      0.450      320.0     12.6341     24.9594     16.4873
      0.450      325.0     12.7106     25.7886     16.8021
      0.450      330.0     12.7854     26.2735     17.0065
      0.450      335.0     12.8432     26.5346     17.1285
      0.450      340.0     12.8815     26.6661     17.1961
      0.450      345.0     12.9048     26.7332     17.2332
      0.450      350.0     12.9149     26.7689     17.2514
      0.450      355.0     12.9179     26.7856     17.2588
      0.450      360.0     12.9182     26.7910     17.2606
      0.450      365.0     12.9182     26.7923     17.2611
      0.450      370.0     12.9184     26.7939     17.2617
      0.450      375.0     12.9184     26.7939     17.2617
      0.450      380.0     12.9184     26.7939     17.2617
      0.450      385.0     12.9184     26.7939     17.2617
      0.450      390.0     12.9184     26.7939     17.2617
      0.450      395.0     12.9184     26.7939     17.2617
      0.450      400.0     12.9184     26.7939     17.2617
      0.455      200.0         NaN        -Inf        -Inf
      0.455      205.0        -Inf   -463.3174        -Inf
      0.455      210.0     -4.5069   -330.6347   -107.8433
      0.455      215.0     -2.0488   -271.9735    -87.5838
      0.455      220.0      0.6243   -234.6417    -73.9380
      0.455      225.0      3.8528   -219.7904    -67.0396
      0.455      230.0      5.6656   -208.6275    -62.2711
      0.455      235.0      6.7209   -199.1810    -58.5609
      0.455      240.0      7.4208   -190.3772    -55.2957
      0.455      245.0      7.9659   -180.5667    -51.8165
      0.455      250.0      8.3245   -167.9346    -47.5698
      0.455      255.0      8.5828   -149.3699    -41.5109
      0.455      260.0      9.1443   -128.8891    -34.6390
      0.455      265.0      9.6920   -107.9928    -27.6448
      0.455      270.0     10.2649    -81.5979    -18.8909
      0.455      275.0     10.9028    -54.8198     -9.9714
      0.455      280.0     11.4057    -31.7707     -2.3253
      0.455      285.0     11.7434    -15.0874      3.1911
      0.455      290.0     11.9858     -3.3693      7.0694
      0.455      295.0     12.1637      5.1264      9.8826
      0.455      300.0     12.2941     11.4521     11.9758
      0.455      305.0     12.3884     16.1918     13.5419
      0.455      310.0     12.4593     19.7043     14.7032
      0.455      315.0     12.5198     22.2344     15.5461
      0.455      320.0     12.5817     23.9740     16.1394
      0.455      325.0     12.6531     25.1127     16.5488
      0.455      330.0     12.7310     25.8089     16.8223
      0.455      335.0     12.8016     26.1983     16.9937
      0.455      340.0     12.8512     26.3991     17.0910
      0.455      345.0     12.8836     26.4973     17.1441
      0.455      350.0     12.9001     26.5478     17.1713
      0.455      355.0     12.9059     26.5728     17.1831
      0.455      360.0     12.9069     26.5825     17.1869
      0.455      365.0     12.9069     26.5847     17.1876
      0.455      370.0     12.9071     26.5862     17.1882
      0.455      375.0     12.9071     26.5862     17.1882
      0.455      380.0     12.9071     26.5862     17.1882
      0.455      385.0     12.9071     26.5862     17.1882
      0.455      390.0     12.9071     26.5862     17.1882
      0.455      395.0     12.9071     26.5862     17.1882
      0.455      400.0     12.9071     26.5862     17.1882
      0.460      200.0         NaN        -Inf        -Inf
      0.460      205.0         NaN        -Inf        -Inf
      0.460      210.0        -Inf   -464.6054        -Inf
      0.460      215.0     -4.2630   -330.8458   -107.7447
      0.460      220.0     -1.8418   -272.0550    -87.4691
      0.460      225.0      0.9434   -235.6582    -74.0435
      0.460      230.0      4.0988   -220.6857    -67.1563
      0.460      235.0      5.8626   -209.1179    -62.2928
      0.460      240.0      6.8752   -199.3509    -58.5100
      0.460      245.0      7.5457   -190.2615    -55.1743
      0.460      250.0      8.0665   -180.1646    -51.6208
      0.460      255.0      8.3988   -167.2945    -47.3165
      0.460      260.0      8.7078   -145.7910    -40.2918
      0.460      265.0      9.3474   -122.6074    -32.5104
      0.460      270.0      9.8656   -100.0577    -25.0122
      0.460      275.0     10.4192    -75.2781    -16.7833
      0.460      280.0     11.0823    -49.4731     -8.1551
      0.460      285.0     11.5777    -27.7277     -0.9272
      0.460      290.0     11.8910    -12.1698      4.2160
      0.460      295.0     12.1015     -1.2012      7.8350
      0.460      300.0     12.2486      6.7785     10.4638
      0.460      305.0     12.3524     12.7015     12.4114
      0.460      310.0     12.4266     17.0990     13.8554
      0.460      315.0     12.4853     20.3065     14.9117
      0.460      320.0     12.5416     22.5570     15.6632
      0.460      325.0     12.6063     24.0587     16.1830
      0.460      330.0     12.6826     25.0046     16.5346
      0.460      335.0     12.7607     25.5519     16.7610
      0.460      340.0     12.8230     25.8416     16.8952
      0.460      345.0     12.8638     25.9824     16.9674
      0.460      350.0     12.8873     26.0504     17.0050
      0.460      355.0     12.8962     26.0838     17.0216
      0.460      360.0     12.8980     26.0970     17.0270
      0.460      365.0     12.8980     26.0970     17.0270
      0.460      370.0     12.8980     26.0970     17.0270
      0.460      375.0     12.8980     26.0970     17.0270
      0.460      380.0     12.8980     26.0970     17.0270
      0.460      385.0     12.8980     26.0970     17.0270
      0.460      390.0     12.8980     26.0970     17.0270
      0.460      395.0     12.8980     26.0970     17.0270
      0.460      400.0     12.8980     26.0970     17.0270
