Star: J2038;    Mass table: ws4
Tables of ages from Th/U, Th/X and U/X chronometers
=============================================================
      Ye         S_final      Th/U      Th/X       U/X
      0.450      335.0     14.8758     30.3298     19.7112
      0.450      340.0     14.9189     30.7672     19.8791
      0.450      345.0     14.9541     31.0807     20.0023
      0.450      350.0     14.9821     31.2970     20.0899
      0.450      355.0     15.0012     31.4282     20.1444
      0.450      360.0     15.0112     31.4918     20.1714
      0.450      365.0     15.0149     31.5153     20.1813
      0.450      370.0     15.0160     31.5218     20.1842
      0.450      375.0     15.0160     31.5218     20.1842
      0.450      380.0     15.0160     31.5218     20.1842
      0.450      385.0     15.0160     31.5218     20.1842
      0.450      390.0     15.0160     31.5218     20.1842
      0.450      395.0     15.0160     31.5218     20.1842
      0.450      400.0     15.0160     31.5218     20.1842
      0.455      200.0      0.4048   -345.5128   -109.2239
      0.455      205.0     -2.1834   -318.7793   -102.5088
      0.455      210.0     -3.9372   -292.2437    -95.2898
      0.455      215.0     -2.2705   -274.6852    -88.5937
      0.455      220.0     -0.5065   -255.0101    -81.1608
      0.455      225.0      0.7023   -230.4913    -72.5697
      0.455      230.0      1.3899   -203.1515    -63.4385
      0.455      235.0      1.9069   -170.2790    -52.6696
      0.455      240.0      3.5482   -142.8249    -42.8547
      0.455      245.0      5.2802   -121.4810    -34.9146
      0.455      250.0      6.7984   -103.7396    -28.2614
      0.455      255.0      8.0069    -88.2655    -22.5369
      0.455      260.0      8.9328    -74.0759    -17.4114
      0.455      265.0      9.7138    -60.3197    -12.5216
      0.455      270.0     10.5727    -45.5667     -7.2631
      0.455      275.0     11.2809    -31.3962     -2.2914
      0.455      280.0     11.9635    -18.0102      2.4143
      0.455      285.0     12.6389     -7.2593      6.2800
      0.455      290.0     13.1215      1.1396      9.2693
      0.455      295.0     13.4833      7.8946     11.6558
      0.455      300.0     13.7805     13.3960     13.6010
      0.455      305.0     14.0298     17.8559     15.1836
      0.455      310.0     14.2378     21.4295     16.4574
      0.455      315.0     14.4104     24.2543     17.4698
      0.455      320.0     14.5524     26.4494     18.2619
      0.455      325.0     14.6689     28.1248     18.8719
      0.455      330.0     14.7667     29.3701     19.3330
      0.455      335.0     14.8421     30.2217     19.6540
      0.455      340.0     14.8938     30.7742     19.8643
      0.455      345.0     14.9340     31.1556     20.0124
      0.455      350.0     14.9666     31.4232     20.1193
      0.455      355.0     14.9906     31.5955     20.1902
      0.455      360.0     15.0046     31.6868     20.2287
      0.455      365.0     15.0103     31.7223     20.2438
      0.455      370.0     15.0120     31.7325     20.2482
      0.455      375.0     15.0120     31.7325     20.2482
      0.455      380.0     15.0120     31.7325     20.2482
      0.455      385.0     15.0120     31.7325     20.2482
      0.455      390.0     15.0120     31.7325     20.2482
      0.455      395.0     15.0120     31.7325     20.2482
      0.455      400.0     15.0120     31.7325     20.2482
      0.460      200.0     -4.3433   -415.7731   -134.7140
      0.460      205.0      0.5459   -346.0260   -109.2907
      0.460      210.0     -2.0764   -318.8558   -102.4604
      0.460      215.0     -4.0102   -292.5120    -95.4244
      0.460      220.0     -2.3374   -274.9709    -88.7297
      0.460      225.0     -0.5654   -255.1668    -81.2504
      0.460      230.0      0.6377   -230.4059    -72.5865
      0.460      235.0      1.3412   -202.8022    -63.3608
      0.460      240.0      1.8650   -169.6619    -52.5025
      0.460      245.0      3.5791   -141.9409    -42.5536
      0.460      250.0      5.3796   -120.4519    -34.5210
      0.460      255.0      6.9162   -102.5872    -27.8161
      0.460      260.0      8.2580    -85.4755    -21.4822
      0.460      265.0      9.2390    -69.6974    -15.8159
      0.460      270.0     10.0386    -55.1829    -10.6732
      0.460      275.0     10.7940    -41.2543     -5.7461
      0.460      280.0     11.4403    -27.5658     -0.9693
      0.460      285.0     12.1361    -14.7902      3.5519
      0.460      290.0     12.7752     -4.6317      7.2052
      0.460      295.0     13.2309      3.3611     10.0476
      0.460      300.0     13.5800      9.8184     12.3310
      0.460      305.0     13.8681     15.0703     14.1911
      0.460      310.0     14.1089     19.3056     15.6968
      0.460      315.0     14.3085     22.6752     16.9001
      0.460      320.0     14.4725     25.3127     17.8474
      0.460      325.0     14.6060     27.3362     18.5793
      0.460      330.0     14.7155     28.8544     19.1348
      0.460      335.0     14.8058     29.9400     19.5401
      0.460      340.0     14.8701     30.6452     19.8073
      0.460      345.0     14.9160     31.1041     19.9839
      0.460      350.0     14.9529     31.4208     20.1093
      0.460      355.0     14.9808     31.6279     20.1939
      0.460      360.0     14.9977     31.7389     20.2405
      0.460      365.0     14.9977     31.7389     20.2405
      0.460      370.0     14.9977     31.7389     20.2405
      0.460      375.0     14.9977     31.7389     20.2405
      0.460      380.0     14.9977     31.7389     20.2405
      0.460      385.0     14.9977     31.7389     20.2405
      0.460      390.0     14.9977     31.7389     20.2405
      0.460      395.0     14.9977     31.7389     20.2405
      0.460      400.0     14.9977     31.7389     20.2405
      0.465      200.0         NaN        -Inf        -Inf
      0.465      205.0     -4.6636   -419.8812   -136.2334
      0.465      210.0      0.6929   -348.3575   -109.9298
      0.465      215.0     -1.8076   -319.7307   -102.5551
      0.465      220.0     -4.1067   -293.6413    -95.8478
      0.465      225.0     -2.4811   -275.9295    -89.1310
      0.465      230.0     -0.6859   -256.2410    -81.6727
      0.465      235.0      0.5388   -231.4190    -72.9747
      0.465      240.0      1.2809   -203.6403    -63.6673
      0.465      245.0      1.7908   -170.3082    -52.7577
      0.465      250.0      3.6005   -141.6491    -42.4465
      0.465      255.0      5.9506   -115.6604    -32.6148
      0.465      260.0      7.4924    -96.4147    -25.4688
      0.465      265.0      8.5994    -80.1273    -19.5555
      0.465      270.0      9.4574    -65.3102    -14.2773
      0.465      275.0     10.2432    -51.1626     -9.2602
      0.465      280.0     10.9845    -37.3574     -4.3818
      0.465      285.0     11.6194    -23.6844      0.3824
